pair_id,event_id,city_id,region,split,year,t0,t1,delta_t_hours,delta_t_days,delta_t_bucket,eligibility,forcing_status,forecast_status,forecast_source,forecast_coverage_fraction,forecast_lead_min,forecast_lead_max,source_resolution,regridding_method,hydrology_status,label_valid_fraction,unknown_fraction
evt:2018-06-06|dhaka_nw|ENSEMBLE_FLOOD_20180606T120436_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180618T120437_VV_AS020M_E039N021T3,evt:2018-06-06,dhaka_nw,dhaka_nw,train,2018,2018-06-06T12:04:36Z,2018-06-18T12:04:37Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7889273356401384,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.327880859375,0.672119140625
evt:2018-06-06|kishoreganj|ENSEMBLE_FLOOD_20180606T120436_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180618T120437_VV_AS020M_E039N021T3,evt:2018-06-06,kishoreganj,kishoreganj,train,2018,2018-06-06T12:04:36Z,2018-06-18T12:04:37Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7889273356401384,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,1.0,0.0
evt:2018-06-06|netrokona|ENSEMBLE_FLOOD_20180606T120436_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180618T120437_VV_AS020M_E039N021T3,evt:2018-06-06,netrokona,netrokona,train,2018,2018-06-06T12:04:36Z,2018-06-18T12:04:37Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7889273356401384,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,1.0,0.0
evt:2018-06-06|sunamganj|ENSEMBLE_FLOOD_20180606T120436_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20180618T120437_VV_AS020M_E039N021T3,evt:2018-06-06,sunamganj,sunamganj,train,2018,2018-06-06T12:04:36Z,2018-06-18T12:04:37Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7889273356401384,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.679931640625,0.320068359375
evt:2019-01-10|dhaka_ne|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,evt:2019-01-10,dhaka_ne,dhaka_ne,val,2019,2019-01-20T12:04:40Z,2019-02-01T12:04:40Z,288.0,12.0,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7916666666666666,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.1142578125,0.8857421875
evt:2019-01-10|dhaka_nw|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,evt:2019-01-10,dhaka_nw,dhaka_nw,val,2019,2019-01-20T12:04:40Z,2019-02-01T12:04:40Z,288.0,12.0,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7916666666666666,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.327880859375,0.672119140625
evt:2019-01-10|dhaka_se|ENSEMBLE_FLOOD_20190110T235604_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190122T235603_VV_AS020M_E039N021T3,evt:2019-01-10,dhaka_se,dhaka_se,val,2019,2019-01-10T23:56:04Z,2019-01-22T23:56:03Z,287.9997222222222,11.999988425925926,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7951388888888888,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.598388671875,0.401611328125
evt:2019-01-10|dhaka_se|ENSEMBLE_FLOOD_20190122T235603_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190203T235603_VV_AS020M_E039N021T3,evt:2019-01-10,dhaka_se,dhaka_se,val,2019,2019-01-22T23:56:03Z,2019-02-03T23:56:03Z,288.0,12.0,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7951388888888888,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.598388671875,0.401611328125
evt:2019-01-10|dhaka_sw|ENSEMBLE_FLOOD_20190110T235604_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190122T235603_VV_AS020M_E039N021T3,evt:2019-01-10,dhaka_sw,dhaka_sw,val,2019,2019-01-10T23:56:04Z,2019-01-22T23:56:03Z,287.9997222222222,11.999988425925926,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7951388888888888,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.8173828125,0.1826171875
evt:2019-01-10|dhaka_sw|ENSEMBLE_FLOOD_20190122T235603_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190203T235603_VV_AS020M_E039N021T3,evt:2019-01-10,dhaka_sw,dhaka_sw,val,2019,2019-01-22T23:56:03Z,2019-02-03T23:56:03Z,288.0,12.0,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7951388888888888,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.817138671875,0.182861328125
evt:2019-01-10|kishoreganj|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,evt:2019-01-10,kishoreganj,kishoreganj,val,2019,2019-01-20T12:04:40Z,2019-02-01T12:04:40Z,288.0,12.0,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7916666666666666,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,1.0,0.0
evt:2019-01-10|netrokona|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,evt:2019-01-10,netrokona,netrokona,val,2019,2019-01-20T12:04:40Z,2019-02-01T12:04:40Z,288.0,12.0,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7916666666666666,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,1.0,0.0
evt:2019-01-10|sunamganj|ENSEMBLE_FLOOD_20190120T120440_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190201T120440_VV_AS020M_E039N021T3,evt:2019-01-10,sunamganj,sunamganj,val,2019,2019-01-20T12:04:40Z,2019-02-01T12:04:40Z,288.0,12.0,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7916666666666666,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.6796875,0.3203125
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190615T235606_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190627T235607_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_se,dhaka_se,val,2019,2019-06-15T23:56:06Z,2019-06-27T23:56:07Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7923875432525952,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.59765625,0.40234375
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190627T235607_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190709T235608_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_se,dhaka_se,val,2019,2019-06-27T23:56:07Z,2019-07-09T23:56:08Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7923875432525952,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.59765625,0.40234375
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190709T235608_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190721T235609_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_se,dhaka_se,val,2019,2019-07-09T23:56:08Z,2019-07-21T23:56:09Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7923875432525952,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.59765625,0.40234375
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190721T235609_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190725T120356_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_se,dhaka_se,val,2019,2019-07-21T23:56:09Z,2019-07-25T12:03:56Z,84.12972222222223,3.505405092592593,2-4 days,FULL_CAUSAL,FULL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,1.0,12.0,96.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.048583984375,0.951416015625
evt:2019-06-15|dhaka_se|ENSEMBLE_FLOOD_20190725T120356_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190802T235609_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_se,dhaka_se,val,2019,2019-07-25T12:03:56Z,2019-08-02T23:56:09Z,203.87027777777777,8.494594907407407,7-10 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.9705882352941176,18.0,210.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.048583984375,0.951416015625
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190615T235606_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190627T235607_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_sw,dhaka_sw,val,2019,2019-06-15T23:56:06Z,2019-06-27T23:56:07Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7923875432525952,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.81689453125,0.18310546875
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190627T235607_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190709T235608_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_sw,dhaka_sw,val,2019,2019-06-27T23:56:07Z,2019-07-09T23:56:08Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7923875432525952,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.81689453125,0.18310546875
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190709T235608_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190721T235609_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_sw,dhaka_sw,val,2019,2019-07-09T23:56:08Z,2019-07-21T23:56:09Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7923875432525952,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.81689453125,0.18310546875
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190721T235609_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190725T120356_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_sw,dhaka_sw,val,2019,2019-07-21T23:56:09Z,2019-07-25T12:03:56Z,84.12972222222223,3.505405092592593,2-4 days,FULL_CAUSAL,FULL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,1.0,12.0,96.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.430419921875,0.569580078125
evt:2019-06-15|dhaka_sw|ENSEMBLE_FLOOD_20190725T120356_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20190802T235609_VV_AS020M_E039N021T3,evt:2019-06-15,dhaka_sw,dhaka_sw,val,2019,2019-07-25T12:03:56Z,2019-08-02T23:56:09Z,203.87027777777777,8.494594907407407,7-10 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.9705882352941176,18.0,210.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.429443359375,0.570556640625
evt:2020-01-15|dhaka_ne|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,evt:2020-01-15,dhaka_ne,dhaka_ne,val,2020,2020-01-15T12:04:46Z,2020-01-27T12:04:46Z,288.0,12.0,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7916666666666666,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.11376953125,0.88623046875
evt:2020-01-15|dhaka_nw|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,evt:2020-01-15,dhaka_nw,dhaka_nw,val,2020,2020-01-15T12:04:46Z,2020-01-27T12:04:46Z,288.0,12.0,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7916666666666666,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.327392578125,0.672607421875
evt:2020-01-15|dhaka_se|ENSEMBLE_FLOOD_20200117T235610_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200129T235609_VV_AS020M_E039N021T3,evt:2020-01-15,dhaka_se,dhaka_se,val,2020,2020-01-17T23:56:10Z,2020-01-29T23:56:09Z,287.9997222222222,11.999988425925926,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7951388888888888,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.5986328125,0.4013671875
evt:2020-01-15|dhaka_sw|ENSEMBLE_FLOOD_20200117T235610_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200129T235609_VV_AS020M_E039N021T3,evt:2020-01-15,dhaka_sw,dhaka_sw,val,2020,2020-01-17T23:56:10Z,2020-01-29T23:56:09Z,287.9997222222222,11.999988425925926,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7951388888888888,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.81787109375,0.18212890625
evt:2020-01-15|kishoreganj|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,evt:2020-01-15,kishoreganj,kishoreganj,val,2020,2020-01-15T12:04:46Z,2020-01-27T12:04:46Z,288.0,12.0,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7916666666666666,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,1.0,0.0
evt:2020-01-15|netrokona|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,evt:2020-01-15,netrokona,netrokona,val,2020,2020-01-15T12:04:46Z,2020-01-27T12:04:46Z,288.0,12.0,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7916666666666666,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,1.0,0.0
evt:2020-01-15|sunamganj|ENSEMBLE_FLOOD_20200115T120446_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200127T120446_VV_AS020M_E039N021T3,evt:2020-01-15,sunamganj,sunamganj,val,2020,2020-01-15T12:04:46Z,2020-01-27T12:04:46Z,288.0,12.0,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7916666666666666,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.67724609375,0.32275390625
evt:2020-06-07|dhaka_ne|ENSEMBLE_FLOOD_20200607T120449_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_ne,dhaka_ne,val,2020,2020-06-07T12:04:49Z,2020-06-19T12:04:50Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7889273356401384,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.1142578125,0.8857421875
evt:2020-06-07|dhaka_ne|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200806T120452_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_ne,dhaka_ne,val,2020,2020-06-19T12:04:50Z,2020-08-06T12:04:52Z,1152.0005555555556,48.00002314814815,21+ days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.19774501300954034,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.1142578125,0.8857421875
evt:2020-06-07|dhaka_nw|ENSEMBLE_FLOOD_20200607T120449_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_nw,dhaka_nw,val,2020,2020-06-07T12:04:49Z,2020-06-19T12:04:50Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7889273356401384,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.327880859375,0.672119140625
evt:2020-06-07|dhaka_nw|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200806T120452_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_nw,dhaka_nw,val,2020,2020-06-19T12:04:50Z,2020-08-06T12:04:52Z,1152.0005555555556,48.00002314814815,21+ days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.19774501300954034,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.32763671875,0.67236328125
evt:2020-06-07|dhaka_se|ENSEMBLE_FLOOD_20200609T235613_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200621T235614_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_se,dhaka_se,val,2020,2020-06-09T23:56:13Z,2020-06-21T23:56:14Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7923875432525952,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.597412109375,0.402587890625
evt:2020-06-07|dhaka_se|ENSEMBLE_FLOOD_20200621T235614_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200715T235615_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_se,dhaka_se,val,2020,2020-06-21T23:56:14Z,2020-07-15T23:56:15Z,576.0002777777778,24.000011574074076,21+ days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.3968804159445407,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.597412109375,0.402587890625
evt:2020-06-07|dhaka_se|ENSEMBLE_FLOOD_20200715T235615_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200808T235616_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_se,dhaka_se,val,2020,2020-07-15T23:56:15Z,2020-08-08T23:56:16Z,576.0002777777778,24.000011574074076,21+ days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.3968804159445407,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.597412109375,0.402587890625
evt:2020-06-07|dhaka_sw|ENSEMBLE_FLOOD_20200609T235613_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200621T235614_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_sw,dhaka_sw,val,2020,2020-06-09T23:56:13Z,2020-06-21T23:56:14Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7923875432525952,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.81640625,0.18359375
evt:2020-06-07|dhaka_sw|ENSEMBLE_FLOOD_20200621T235614_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200715T235615_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_sw,dhaka_sw,val,2020,2020-06-21T23:56:14Z,2020-07-15T23:56:15Z,576.0002777777778,24.000011574074076,21+ days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.3968804159445407,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.81640625,0.18359375
evt:2020-06-07|dhaka_sw|ENSEMBLE_FLOOD_20200715T235615_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200808T235616_VV_AS020M_E039N021T3,evt:2020-06-07,dhaka_sw,dhaka_sw,val,2020,2020-07-15T23:56:15Z,2020-08-08T23:56:16Z,576.0002777777778,24.000011574074076,21+ days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.3968804159445407,12.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.81640625,0.18359375
evt:2020-06-07|kishoreganj|ENSEMBLE_FLOOD_20200607T120449_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3,evt:2020-06-07,kishoreganj,kishoreganj,val,2020,2020-06-07T12:04:49Z,2020-06-19T12:04:50Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7889273356401384,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,1.0,0.0
evt:2020-06-07|kishoreganj|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200806T120452_VV_AS020M_E039N021T3,evt:2020-06-07,kishoreganj,kishoreganj,val,2020,2020-06-19T12:04:50Z,2020-08-06T12:04:52Z,1152.0005555555556,48.00002314814815,21+ days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.19774501300954034,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,1.0,0.0
evt:2020-06-07|netrokona|ENSEMBLE_FLOOD_20200607T120449_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3,evt:2020-06-07,netrokona,netrokona,val,2020,2020-06-07T12:04:49Z,2020-06-19T12:04:50Z,288.0002777777778,12.000011574074074,10-14 days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.7889273356401384,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,1.0,0.0
evt:2020-06-07|netrokona|ENSEMBLE_FLOOD_20200619T120450_VV_AS020M_E039N021T3|ENSEMBLE_FLOOD_20200719T120423_VV_AS020M_E039N021T3,evt:2020-06-07,netrokona,netrokona,val,2020,2020-06-19T12:04:50Z,2020-07-19T12:04:23Z,719.9925,29.999687499999997,21+ days,PARTIAL_CAUSAL,PARTIAL_CAUSAL,FORECAST_VINTAGE,weatherbench2-hres-ifs,0.31666666666666665,18.0,240.0,1.5° (240×121 equiangular with poles),nearest-neighbor point sample at proxy lat/lon; no 20 m downscale,MODELLED_STATE,0.34326171875,0.65673828125
